word,counter
aggravate,-2.0108008
uphill,-2.0113161
transcend,-2.011443
destabilise,-2.0123387
crippling,-2.0129383
strident,-2.0140503
induce,-2.0150811
disturbance,-2.0159132
upset,-2.0159819
rush,-2.0170049
fleeting,-2.0174843
flood,-2.0191032
break,-2.019202
ambivalence,-2.0192563
paralyze,-2.0205455
undefined,-2.0208339
motionless,-2.0212137
sag,-2.0216521
hunger,-2.0237728
dissolution,-2.0262807
disconcert,-2.0262881
snatch,-2.0266489
disillusion,-2.0275793
overload,-2.027658
measure,-2.02809
undercut,-2.0283833
unprepared,-2.0286573
startle,-2.0289348
alienation,-2.0294385
incompatibility,-2.0300165
tire,-2.0305466
empathize,-2.0306973
leave,-2.0313117
spare,-2.0317043
deafen,-2.0325565
unpopular,-2.0325915
hamper,-2.0330865
flood,-2.0333536
sink,-2.035094
dormant,-2.0353501
ruffle,-2.0356115
engulf,-2.0362006
grievance,-2.0364493
tangle,-2.0372092
escalate,-2.0379116
melancholy,-2.0379243
salt,-2.0383297
complicated,-2.0388057
cancel,-2.0394382
sombre,-2.0413335
supremacy,-2.041593
languish,-2.0419728
panic,-2.0436776
succumb,-2.0442381
partial,-2.0446879
provocative,-2.0457856
marginalize,-2.0461782
flicker,-2.0462242
wobble,-2.0463566
sigh,-2.0478357
alienate,-2.0481044
darkness,-2.0523641
linger,-2.0530525
disappear,-2.0548477
divisive,-2.0565958
perplexity,-2.0576802
disconnection,-2.0585271
constant,-2.0589729
overrule,-2.0593202
underestimate,-2.059573
entangle,-2.0604732
acrimonious,-2.0607272
baffle,-2.0618608
comparison,-2.0618775
threat,-2.0626344
malaise,-2.0630224
unpredictable,-2.0641198
confound,-2.0667933
detriment,-2.0672224
deny,-2.0694914
altered,-2.0695286
thin,-2.0695459
crowded,-2.0696097
unfavourable,-2.0702395
misinterpret,-2.0706158
conflicting,-2.070866
fight,-2.0711337
dark,-2.0711901
hesitant,-2.0712498
battle,-2.0740034
impoverishment,-2.0746106
antagonistic,-2.0751114
warning,-2.0752257
wring,-2.0753301
capitulate,-2.0760886
caution,-2.0765503
inevitable,-2.0768115
recrimination,-2.0776615
idiosyncratic,-2.0795318
reignite,-2.0797072
provoke,-2.080022
overemphasize,-2.080171
doldrums,-2.0808149
literal,-2.0818928
fix,-2.0825427
disabuse,-2.0834408
uneasy,-2.0836084
burden,-2.0839476
truth,-2.0840932
unlikely,-2.0841578
collapse,-2.0854979
divorce,-2.0856753
crash,-2.0857285
rift,-2.0872859
breach,-2.0891482
hamper,-2.0901151
protest,-2.0929209
obstruction,-2.0948877
fray,-2.0953722
ineligible,-2.0959544
averse,-2.096159
sorrow,-2.0965764
hardship,-2.0971662
flee,-2.0990021
erupt,-2.1001328
prone,-2.1004831
reducible,-2.1009521
rebut,-2.1021625
seizure,-2.1033809
sunder,-2.1049953
split,-2.1051701
mournful,-2.1066002
weighty,-2.1067754
consternation,-2.1078626
likely,-2.1093319
shortcoming,-2.1096177
lure,-2.1097222
impassable,-2.1109294
favoured,-2.1111328
shoehorn,-2.1112737
deportation,-2.1116787
detain,-2.1128329
undeterred,-2.1131286
distraction,-2.1139233
opaque,-2.1145547
drawback,-2.1152789
chill,-2.1158704
deem,-2.1159398
tighten,-2.1164383
repetitive,-2.116988
escape,-2.1184079
stun,-2.118657
haunting,-2.1193266
mismatch,-2.1200151
react,-2.1202182
predicament,-2.1205455
slight,-2.1221026
battle,-2.1223722
exaggerate,-2.1223964
tentative,-2.1224034
vanish,-2.1227801
rebuke,-2.1229458
disunity,-2.1243027
stake,-2.1252065
heavy,-2.1258995
proximate,-2.129862
confine,-2.1318961
fault,-2.1320195
avert,-2.1323622
clash,-2.1325562
penalty,-2.1327559
deleterious,-2.1344961
serious,-2.1348741
hunger,-2.1351027
answerable,-2.1378619
shackle,-2.1386134
mystery,-2.1390247
disengage,-2.1409341
forestall,-2.1409986
exile,-2.1410995
abate,-2.141314
unsettling,-2.1414782
overcome,-2.1427959
stagnant,-2.1442907
uneasiness,-2.1450699
aversion,-2.1453924
immobile,-2.145939
fraught,-2.1461821
rigid,-2.1466435
uproar,-2.1468872
inclement,-2.1488517
irritability,-2.1489405
conflate,-2.1492694
regress,-2.1503175
snatch,-2.150329
disaffection,-2.1509589
lament,-2.1512889
dissension,-2.1522396
salt,-2.1540249
infinite,-2.1556251
disadvantage,-2.1571623
maneuver,-2.1598594
dissent,-2.1600119
bittersweet,-2.1637434
heavy,-2.1654595
risky,-2.1655999
uproot,-2.1661839
irreversible,-2.1693312
stymie,-2.170025
thorny,-2.1708699
abridge,-2.1710679
downward,-2.1712617
melancholic,-2.1724711
insistent,-2.1724839
clash,-2.1733727
perturb,-2.1738763
predispose,-2.174253
beset,-2.1762227
stiffen,-2.1778738
unsuccessful,-2.1784228
narrow,-2.1821377
overtake,-2.1835231
pessimistic,-2.1838232
outgrow,-2.1846258
static,-2.185251
risk,-2.185508
suspicion,-2.1879525
imperceptible,-2.1884461
leave,-2.1891538
revert,-2.1895204
wobble,-2.1895646
divorce,-2.1896159
warp,-2.1935664
partial,-2.1935981
steep,-2.1936155
risk,-2.1961421
bind,-2.1963941
darken,-2.1963982
bemoan,-2.1981774
mitigate,-2.1991688
headlong,-2.1992294
strained,-2.1996077
weakening,-2.2012753
intense,-2.2019383
wrinkle,-2.202225
untested,-2.2023867
miss,-2.2050501
quash,-2.2057297
overpower,-2.206427
flatten,-2.207575
swell,-2.208099
debatable,-2.2101828
interfere,-2.2101975
complicate,-2.2105822
occlude,-2.2108541
stretch,-2.2114549
escape,-2.2131768
reality,-2.2149561
implicate,-2.2150226
dissatisfy,-2.2161821
chill,-2.2175737
plummet,-2.2205796
severe,-2.2208284
circumvent,-2.2209112
drought,-2.2210183
fantasy,-2.2214959
reckon,-2.2252704
subjective,-2.2253705
discord,-2.2278185
agonize,-2.2290602
fracture,-2.2303125
acquiesce,-2.2304721
narrow,-2.2312422
silence,-2.2318773
sadness,-2.2357836
deflation,-2.2362661
accustomed,-2.2431303
panic,-2.2436106
censure,-2.2461769
chill,-2.2501202
fragile,-2.2510229
disillusion,-2.2511562
disqualify,-2.2525141
temptation,-2.2528056
cumbersome,-2.2528921
obscurity,-2.2535999
insurmountable,-2.2539659
inject,-2.2542376
disappointed,-2.2552481
nullify,-2.2562405
melancholy,-2.2566041
plead,-2.2571085
inertia,-2.259272
apology,-2.2593559
hassle,-2.2598939
incomplete,-2.2599858
cling,-2.2601736
abrupt,-2.2603208
underplay,-2.2603423
jettison,-2.2617844
pacify,-2.2634891
involuntary,-2.2636044
absence,-2.2639058
averse,-2.2649153
separation,-2.2652649
tangle,-2.266993
distortion,-2.2715035
troubling,-2.2716509
frustrate,-2.274081
ambivalent,-2.2747759
censure,-2.276146
fill,-2.2764712
unsteady,-2.2774043
shadow,-2.2828423
destabilize,-2.2856178
clog,-2.286984
imperfect,-2.2890128
underestimate,-2.2894043
fracture,-2.2911771
inconvenience,-2.2917203
frequent,-2.2936515
attempt,-2.2938878
unable,-2.2943396
spare,-2.2945369
inconvenience,-2.2955723
negligible,-2.2971958
lighten,-2.2972026
vacate,-2.2975522
estrangement,-2.2988213
reprieve,-2.2997607
rigidity,-2.3022555
unaware,-2.3067462
reprimand,-2.3071871
frustrate,-2.3101027
unavailable,-2.3113515
oncoming,-2.312108
headlong,-2.3123861
salt,-2.3135483
break,-2.3171769
undetermined,-2.3181891
change,-2.3183313
alienate,-2.3188314
inflate,-2.3198405
stressful,-2.320627
unaccustomed,-2.3219913
puzzle,-2.3228803
extinguish,-2.3235384
quibble,-2.3239838
slight,-2.3260788
unequal,-2.3288047
mystify,-2.3288128
uproar,-2.3288524
scarcity,-2.3301182
ephemeral,-2.3314849
untenable,-2.3339088
sadden,-2.3405307
outcry,-2.3408702
lost,-2.3420795
damage,-2.3427309
overload,-2.3442607
rupture,-2.3474006
intractable,-2.3475441
skew,-2.3498525
criticize,-2.3504335
waver,-2.3524234
steep,-2.3525763
cause,-2.3544392
irreconcilable,-2.3579948
repercussion,-2.3580952
fall,-2.3597179
prohibitive,-2.3610007
slip,-2.361055
stymie,-2.3615131
urgency,-2.3630671
circumscribe,-2.36458
rescind,-2.367431
upheaval,-2.3720577
force,-2.3752874
bind,-2.3754665
overshadow,-2.375944
congestion,-2.3774145
sigh,-2.3785925
silence,-2.3789414
perilous,-2.3791239
overreach,-2.3800387
exile,-2.3840645
lament,-2.3845804
hinder,-2.385031
dismay,-2.3857844
collapse,-2.3862285
deadlock,-2.386779
plummet,-2.3868787
pessimism,-2.3879137
dislocate,-2.3903521
ire,-2.3912142
encumber,-2.3921377
exaggerated,-2.3929464
troubled,-2.3938896
veto,-2.3962392
fault,-2.3965016
shortfall,-2.3982846
prevalent,-2.398333
alter,-2.3999906
plunge,-2.4005559
contradictory,-2.4021762
relegate,-2.4028289
retract,-2.4036393
hinder,-2.403729
agitate,-2.4038521
split,-2.4067195
steep,-2.4101571
cry,-2.415089
isolate,-2.4157248
long,-2.4167434
transitory,-2.4167453
unrest,-2.4167711
annul,-2.4168789
rank,-2.4220821
squeeze,-2.4224109
loss,-2.4237842
spare,-2.4240186
hegemony,-2.4251995
deal,-2.4264461
ire,-2.4267425
expansion,-2.4279362
preoccupy,-2.42797
disparity,-2.4283976
restless,-2.4286062
quarrel,-2.4333463
entanglement,-2.4337206
revoke,-2.4343159
reprimand,-2.4367858
overshoot,-2.4374944
slacken,-2.4389843
defuse,-2.439524
problematic,-2.4410662
sanction,-2.4442934
scarce,-2.4485623
evaporate,-2.4490745
change,-2.449837
inexperienced,-2.4504632
quarrel,-2.4509938
complex,-2.4544187
divergent,-2.454472
impede,-2.4553907
incapacitate,-2.4556029
resistant,-2.4561236
susceptible,-2.4563088
divided,-2.4564118
fading,-2.4596361
restlessness,-2.4596681
challenge,-2.4650422
interruption,-2.4666889
disruption,-2.4667501
appetite,-2.4693208
dissent,-2.4697735
deterrent,-2.470409
turmoil,-2.4707387
suspicion,-2.4714878
situation,-2.4737747
overwhelm,-2.4741307
unsteady,-2.4778979
apprehension,-2.4784234
reduce,-2.4795872
shadow,-2.4802008
reprieve,-2.4811973
resignation,-2.4830093
abridged,-2.4840263
evacuate,-2.4847204
alleviate,-2.4847536
speculation,-2.4854474
disruptive,-2.4876276
clog,-2.4881154
sequester,-2.4891945
dilute,-2.4929393
imperfect,-2.4930799
attempt,-2.4953205
dominance,-2.4956344
irritation,-2.4979151
cause,-2.4980489
danger,-2.4988051
cancel,-2.4994552
ultimatum,-2.5002201
inundate,-2.5006913
stretch,-2.5032204
unfamiliar,-2.5048933
handicap,-2.5055104
mourn,-2.5077777
abrupt,-2.5086579
deadlock,-2.5097295
curtail,-2.5115821
intervene,-2.513794
worry,-2.5144116
slow,-2.5158026
hostility,-2.518931
absent,-2.5191285
swell,-2.5204724
qualm,-2.5208985
disrupt,-2.520905
rupture,-2.5223816
wane,-2.5241308
unenforceable,-2.5271914
jarring,-2.5283286
dislodge,-2.5292246
antipathy,-2.5292587
absent,-2.5297717
quibble,-2.5353211
illusory,-2.5360318
damage,-2.5370411
frustration,-2.5388759
warp,-2.5409263
rank,-2.5416313
precarious,-2.5424471
dry,-2.5432852
submerge,-2.5453693
inequality,-2.5459182
deteriorate,-2.5466875
disenchantment,-2.5480308
rank,-2.5502794
contradiction,-2.5520815
ambiguity,-2.5552278
withdraw,-2.5554411
dismay,-2.5557964
adverse,-2.5559609
slip,-2.5561476
setback,-2.5586565
distressed,-2.5587236
cautious,-2.5609028
lull,-2.5617857
dissipate,-2.5626117
fall,-2.5629233
distract,-2.5630314
rejoin,-2.565436
dissatisfied,-2.5654918
deviate,-2.5656317
fear,-2.5657149
disturb,-2.5662323
sanction,-2.5702576
confront,-2.5712303
unsustainable,-2.5732815
unforeseen,-2.5772748
insufficient,-2.5773187
unstable,-2.5775374
expensive,-2.5780911
miss,-2.5787885
ideological,-2.5807424
prolonged,-2.5810542
fading,-2.5830069
complex,-2.5894939
dissolve,-2.5916045
fatigue,-2.5924781
weakened,-2.5941404
sparse,-2.5956105
erratic,-2.599507
fill,-2.6021005
irregular,-2.6044705
disorientation,-2.6046573
ambiguous,-2.6051408
swell,-2.606679
force,-2.6073947
plea,-2.6082296
disillusionment,-2.60962
symptom,-2.6098639
outcry,-2.6106864
disbelief,-2.6114271
dry,-2.6136481
forceful,-2.6143528
discomfort,-2.6181409
engross,-2.6191783
dissonance,-2.6224531
resistance,-2.6224603
unsettle,-2.6271591
handicap,-2.6278809
cry,-2.6282841
reluctance,-2.6305859
fatigue,-2.6330095
dissociate,-2.6331126
unclear,-2.6404812
concession,-2.6449375
heated,-2.6454353
deal,-2.6489643
dismiss,-2.6492808
rough,-2.6496212
restriction,-2.6505848
erode,-2.6539498
concession,-2.6547526
disappointment,-2.6553486
indeterminate,-2.6556439
diffuse,-2.6578655
dilute,-2.6688922
overshoot,-2.6697534
fear,-2.6698338
puzzle,-2.672281
speculative,-2.6732246
error,-2.6805149
assuage,-2.6809933
squeeze,-2.685303
disorient,-2.6854912
omit,-2.6862117
perplex,-2.6918823
unpredictable,-2.6985392
veto,-2.702876
adrift,-2.7041145
deficiency,-2.7081364
overlap,-2.7085867
obscure,-2.7106776
allergic,-2.7108809
dwindle,-2.7131679
issue,-2.7166861
distress,-2.7170734
agitation,-2.718387
anticipation,-2.7227257
obscure,-2.7262679
lessen,-2.7263045
extricate,-2.7265465
fraught,-2.727757
confine,-2.7300026
controversial,-2.73042
friction,-2.731066
restricted,-2.7314092
error,-2.7328272
distress,-2.7441395
plunge,-2.751386
interference,-2.7538116
unconvinced,-2.7554397
discontent,-2.7583068
unlikely,-2.7588962
comic,-2.7600303
gloss,-2.7602573
worry,-2.7615015
pause,-2.7635438
anxious,-2.7643403
discrepancy,-2.7659481
issue,-2.7662197
lapse,-2.7680789
dislocation,-2.7719725
fragmented,-2.7723909
shorten,-2.7746134
widespread,-2.7758852
heat,-2.7801102
fragmentation,-2.7814328
flaw,-2.7831484
lull,-2.7845267
attenuate,-2.785552
inhibit,-2.786643
distort,-2.7870695
strike,-2.7891361
interrupt,-2.7906187
necessity,-2.7915872
unsettled,-2.7968606
challenge,-2.7972638
restrictive,-2.7984039
difficult,-2.800076
unprepared,-2.8003952
grapple,-2.801692
recede,-2.8052005
differ,-2.8052101
uncertainty,-2.8052553
debt,-2.8056464
discomfort,-2.8083497
pause,-2.8144972
fear,-2.816647
obstacle,-2.8332621
dissatisfaction,-2.8418697
antagonism,-2.8419898
exacerbate,-2.8503993
rough,-2.8508703
rough,-2.8517242
abate,-2.8522552
confrontation,-2.8531105
opposition,-2.8565833
embroil,-2.8573926
hindrance,-2.8598734
consequence,-2.8636269
protracted,-2.8641632
difference,-2.8653184
impediment,-2.8711018
concede,-2.8772306
soften,-2.8783844
inhibition,-2.8795467
worsen,-2.8822435
theatrical,-2.8838302
short,-2.8910206
illusion,-2.8975575
constrict,-2.9029871
turbulent,-2.9063906
flaw,-2.9141637
demand,-2.9144031
irregular,-2.916209
divide,-2.9181409
sympathy,-2.9200026
criticise,-2.9228698
overestimate,-2.9254122
impair,-2.9304097
confusion,-2.9401668
tense,-2.9418838
shortage,-2.9526883
weaken,-2.9528129
displace,-2.9536162
demand,-2.9540978
limitation,-2.9575932
pressure,-2.9678051
pressure,-2.968342
consequence,-2.9760303
liable,-2.9767529
quell,-2.9787951
restrain,-2.9852411
instability,-2.9859494
lengthy,-2.9877656
disquiet,-2.9881929
slump,-2.9887222
dense,-2.9947023
allay,-2.9982517
disquiet,-2.9995868
falter,-3.0066714
deficit,-3.0067209
slowdown,-3.0068833
misgiving,-3.011456
unresolved,-3.0193674
subside,-3.0211541
long,-3.0424504
grapple,-3.0463325
rise,-3.0466015
contention,-3.0503906
long,-3.0541113
concern,-3.0641906
lag,-3.0743468
rise,-3.0746068
overstate,-3.0778828
absorb,-3.0838264
volatile,-3.0869275
deplete,-3.0876445
heat,-3.0989729
subdue,-3.0989736
short,-3.1008963
comic,-3.1011203
discontent,-3.1157767
unease,-3.1235853
strain,-3.1242682
controversy,-3.1286327
restrict,-3.1294113
slow,-3.1328622
anxiety,-3.1371492
embargo,-3.1382956
short,-3.1391081
dilemma,-3.1412413
discontent,-3.1432956
lapse,-3.1464191
disquiet,-3.1491693
slow,-3.1561361
conflict,-3.1578655
overturn,-3.1619862
problematic,-3.163313
suspend,-3.16474
falter,-3.1698394
criticism,-3.175089
tense,-3.1752277
costly,-3.1908094
impasse,-3.2004004
contend,-3.2065512
tense,-3.2115377
imbalance,-3.2124792
decrease,-3.2144099
recession,-3.218874
lag,-3.2246213
bias,-3.2246457
uneven,-3.2290914
unfamiliar,-3.2360733
barrier,-3.2421656
reluctant,-3.2460899
bias,-3.2475317
strike,-3.2498964
apparent,-3.2565496
lag,-3.261435
stir,-3.2706892
dispute,-3.2800393
overestimate,-3.285172
conflict,-3.2988152
divide,-3.3017778
bias,-3.3149542
strain,-3.3172444
inflation,-3.320769
emotion,-3.3226296
embargo,-3.3249232
slump,-3.3275362
decrease,-3.3304993
stress,-3.3408779
stress,-3.342118
concern,-3.3924538
objection,-3.3926685
diminish,-3.4102941
crisis,-3.4118338
limited,-3.4225646
problem,-3.4459074
emotional,-3.4517853
problem,-3.4688507
dispute,-3.4777593
hurdle,-3.4787644
reason,-3.4873592
unmoved,-3.4931191
delay,-3.5043695
argument,-3.5322694
delay,-3.5507105
indefinite,-3.5510737
regret,-3.5698159
hurdle,-3.5764091
argue,-3.5840338
constrain,-3.6017158
struggle,-3.6021988
trouble,-3.6059448
decline,-3.6420641
uncertain,-3.6630967
stir,-3.6654898
regret,-3.6739867
reason,-3.6831804
downturn,-3.7079822
disappoint,-3.7809966
decline,-3.8757673
trouble,-3.893385
disagreement,-3.9185202
difficulty,-3.9276803
constraint,-3.9666855
debate,-4.0165741
struggle,-4.0326384
debate,-4.1424768
recourse,-4.1708192
tension,-4.3510164
tension,-4.4085958
doubt,-5.1261741
doubt,-5.1454248
